,tweet,class,predLabel
1666,@Shoey140 :((( I miss you shoving me into the window of the house cause we got locked out,1,2
1667,I'm just laying in bed not ready like people aren't going to be here any minute..,1,2
1668,This is the first I've seen my mom since Sunday! #craziness,1,2
1669,"My TV volume is always set at \""fuck the neighbors.\""",1,1
1670,We R Proud To Say That The UK Was A Latin Speaking Country As Well Was Germany.Thing In Common Interest In Europe.,1,2
1671,Thanks @brinnybabyy for the card and ice cream cake!! You're the best \ud83d\ude18\ud83d\ude18\ud83d\ude18,1,2
1672,"\""Merry Christmas ya filthy animal.... And a happy new year.\""",1,2
1673,Ed sheeran in his lego house video seriously looks like Ronald Weasley hahahha #butreally,1,2
1674,"\u201c@DaniTaylan: Dedicated Only One to Richard, still to this day that has to be one of my favorite songs by YC. \ud83d\udc95\u201d it was cuyte \u2764",1,2
1675,I plan on seeing Hunger Games: Catching Fire this weekend. Even if that means by myself.,1,2
1676,Fun things to do in hotels while drunk (must have a sleep number bed) : change from 100-5 and back quickly. Repeat as necessary,1,2
1677,"The bathrooms in Great Lakes Crossing actually make me want to kill myself, they are so disgusting.",1,2
1678,My cousin is so obsessed with the Trojan condom commercial! #omg #facepalm,1,2
1679,Tried to get out of a normal cab today without paying #blameuber,1,2
1680,I am naked in my moms back seat &amp; have no shame bc Vanessa didn't turn the air on in the studio bc apparently it's good to sweat a lot,1,2
1681,Who leaves someone stranded with two kids at a gas station? I'm fucking pissed!!!!!!!,1,1
1682,Packing up and heading to the burbs for the day. Woodbridge here we come. P.S. does anyone know where Woodbridge is?,1,2
1683,Or maybe Wilson just has straps tonight,1,2
1684,One of the hardest things in life is deciding whether to give up it just try harder.,1,2
1685,#encorekellie,1,2
1686,"@kuhndog__ lol, sure thannngg. \u2764\ud83d\ude18 If only I could retweet you.... \ud83d\ude14",1,2
1687,Love is in the layers,1,2
1688,Everyone come to the stu to relax and sit back to hear some music from high street harmony and pitch perfect!!! #LUperfect13,1,2
1689,@BruDog Hey! Gratz! Very hard to get...can't teel you how many packs I opened just to get one.,1,2
1690,I might just stay home and continue to watch The Proud Family,1,2
1691,"lol 30 seconds into the clip and i'm cracking up. \""it has pleats!\""",1,2
1692,"Thanks for the pass Micah, you're a gentleman and scholar:)",1,2
1693,I rly wish I had a sauna or a pool right now ... Or both both would be nice,1,2
1694,Can't believe my life has came to me watching mens league basketball at the Murphy once a week #SoTerrible,1,2
1695,"I told myself I'd study, it's 10:36 and I have not opened the SAT book",1,2
1696,@Alpha_N_Omega92 you did that already.... Not funny anymore... Way to be original though #sarcasm,1,2
1697,@HeyItsJas_ @shaniespring Pshhh!! It's about to fall off into the ocean anyway and it's in so much debt they might as well help it along\ud83d\ude1c,1,2
1698,What did the beach say as the tide came in?\nLong time no sea\ud83c\udf0a\n\ud83d\ude02\ud83d\ude02\ud83d\ude02,1,2
1699,The number of people I talk to is dwindling down to the people I actually wanna talk to. #Iaintevenmad,1,2
1700,Women have a WIDE range of differing values.... #learning,1,2
1701,"In the middle of Soho, Just passed by a woman who was wearing almost nothing and dressed like a prostitute.",1,2
1702,Honestly worst day I think I've ever had.,1,2
1703,"@bby_lexa @ yep I know, research new world order and watch how that blows mind. I can't talk bout this all day. The government is so fake",1,2
1704,Appalled doesn't even begin to describe it,1,2
1705,Noooo conditioning is soon \ud83d\ude14\ud83d\ude14,1,2
1706,"I'm gonna pass my test tomorrow all thanks to Bryan, Lilly, Sophia, Sabrina, and like half the team \ud83c\udd70\u2795\u2795\ud83d\udcaf",1,2
1707,"@kindramarie16 wow, that escalated quickly... Btw I'm not wearing pants either",1,2
1708,Turn up at Crisp Academy's prayer breakfast in the morning. #turntforjesus,1,2
1709,A naked woman with her legs spread and a pot leaf covering her vagina.. Your grand kids must be so proud to have you showing that.,1,2
1710,@Gus_Phillips Who was it again that you shared a bed with in NY.....? \ud83d\ude2c,1,2
1711,Live from your power not your brokenness #FixMyLife,1,2
1712,The coffee at work is seriously to die for \u2615\ufe0f,1,2
1713,Weeden looking sharp,1,2
1714,@Lohi_O Thanks boo...you are the best!,1,2
1715,Also both my football teams lost this week ): #sadmichiganfan #sadpackersfan,1,2
1716,@mlabernik @holmer0714 don't worry we'll go get our 3rd in a row of those.,1,2
1717,With college football! \u2764\ufe0f\ud83c\udfc8,1,2
1718,Adam is getting his ass handed to him tonight #TheVoice,1,1
1719,"Don't be jealous of these other boys, they're actually caring",1,2
1720,Aren't most games when Jay is in the booth blow out loses??,1,2
1721,Working at the fitness center this year is only gonna get me more motivated to get back in shape. Man i miss rowing&amp;swimming,1,2
1722,@LGUS almost burned down our home. Their faulty microwave malfunctioned &amp; they're refusing to pay for it. #horriblecustomerservice #onhold,1,2
1723,Cool so my dog is probably dead. Neat.,1,2
1724,Ryan did great tonight!!!!!,1,2
1725,When I lay in my bed after a long day I cuddle in my blankets like a little burrito and its probably one of the best feelings in the world,1,2
1726,@michelobe10 Let's go tomorrow night and drink while we're doing it!,1,2
1727,Going to city this week sending out my resumes fuckkkkk this island can't work Onn ittt,1,2
1728,Reading up on the good old C182. Looks like I'll be the new weekend jump pilot at Sky Dive Deep Creek.,1,2
1729,"This I'm just going to do this study guide, go to bed, then wake up in the middle of the night to study.",1,2
1730,@karapaulsen it's a #hardknocklife,1,2
1731,I apologize in advance to everyone who has to see my yearbook picture this year,1,2
1732,Life is so much easier for guys. Hands down \u270b,1,2
1733,Soooo found out this morning I could actually walk on Saturday... That's cool.  Thanks for being so unorganized CMU.,1,2
1734,Need something to do all day so I don't completely lose my mind tonight,1,2
1735,It's official! Bowling Green is #MACChamps,1,2
1736,Loving this Stanford team so much today.,1,2
1737,"Nathan hands me a drink and says \""here you alcoholic. Chug it.\""",1,2
1738,Miley on Ellen. #notmad #teammiley,1,2
1739,Happy Hump Day! @ Castle Opdyke.,1,2
1740,What an EPIC collapse for the #DetroitTigers pitching staff tonight... Good game #RedSox See you in Detroit,1,2
1741,@Genna_Noel 9 people... There's clearly 10! Lol!!,1,2
1742,@MahoneBieber_ my flight leave at 8:55 but imma be boarding in like 15 minutes,1,2
1743,@spaul6414 @TeacherCast @Sirotiak02 @dandanscience @SOMSlibrary @danielle6849 @DrSpikeCook @danielscib thanks! Have a great weekend,1,2
1744,"Lady working at Meijer approaches me and says \""you gonna pay for those grapes?\"" I shovel them all into my mouth and say \""what grapes?\""",1,2
1745,figured out how many hours per week i'll have to work out to get toned for test shoots,1,2
1746,Tonight also makes me really hope Connor Mitch makes a strong push over the upcoming offseason. #Gamecocks,1,2
1747,Mini golf and lunch with the fam!,1,2
1748,Words could not express the pain my nipples are feeling right now,1,2
1749,@Mukaj215 @desiireeexo Pete she's blown out,1,2
1750,I was tying my shoes for about 13 minutes though,1,2
1751,If you'd do right,1,2
1752,@DeltaAssist @Delta Won't be flying Delta anymore period. Bad customers service and don't care if you leave them to fly someone else.,1,2
1753,LEVEL 65 IS KILLING ME!!! #candycrush #problems 3 weeks still no success,1,2
1754,@Aspiring_ESQ @Pause_WhoAreYou Christmas break,1,2
1755,Great conversation.,1,2
1756,"I'm about to play #TheWalkingDeadGame episodes 1-5... I feel like I'm about to make a series of bad choices, all leading to my death lol",1,2
1757,"@Carl_3096 Ive been to a couple of diff. border towns. It's sad to see, but so insightful. Makes you extremely thankful for Ameri Democracy.",1,2
1758,I guess looking disgustingly ugly for two years with braces worked in my favor because the dentist said I have perfect teeth\ud83d\udc4c,1,2
1759,I'm pathetically in love with you.,1,2
1760,\u201c@TopN0tch_Bitch: I can't wait to be married and have a house and family of my own and make my man the absolute happiest. \u263a\ud83d\udc95\u201d \ud83c\udfe1\ud83d\udc6a\ud83d\udc4c,1,2
1761,Still have to finish my physics homework and it's due in less than an hour..,1,2
1762,I don't see why people haven't came to the conclusion that this is America....this is what we've been about,1,2
1763,"we found love, under neooon lights",1,2
1764,Such a close game!,1,2
1765,"So I pointed the three different donuts I wanted, and ended up with just two of the same. What the fuck man",1,1
1766,That moment when my phone shuts down for 20 minutes and refuses to work.\n\nJust in case you guys were texting me and stuff. Ya know.,1,2
1767,@AlenaADavis @kailaodren remember when jr creepily stared at kaila through the crack of her door DYING,1,2
1768,the hatred I have for your grows everytime I see anything that has to do with you. \ud83d\ude37\ud83d\ude37\ud83d\ude37,1,2
1769,"Purging a filing-cabinet full of printed critical-essays from grad-school, throwing away those that I know I will never read nor cite again.",1,2
1770,Meghan has a large bottom for a snow bunny,1,2
1771,@amycarp9 is a stalker #truth #sislove,1,2
1772,packing for #holidayblockleave! It's about time \ud83d\ude04 #cominghome,1,2
1773,Free Entry Beer Pong Tonight make sure you come out 5$ a game!!!!! LETS GOOOO!!!!!,1,2
1774,Any body wanna hangout,1,2
1775,Connor please never miss physics again,1,2
1776,Objects in a mirror is one of my favorite mac miller tracks so far,1,2
1777,Goddamn Washburn labs and it's squeaky antenna.,1,2
1778,I may end up killing someone today. Going on 45 minutes of sleep. \ud83d\ude21\ud83d\ude21,1,2
1779,I come home tomorrow so that's pretty exciting,1,2
1780,@Markal1993 an event that happens I'm old Colorado city!,1,2
1781,TMI &amp; pretzel dogs with cheese,1,2
1782,I've fallen in deep.,1,2
1783,Really hoping i get my license thursday or friday,1,2
1784,I found a fake diamond ring in the basement yesterday and am currently wearing it as a promise ring because FUCK BOYS,1,1
1785,When you can't remember the drive from point a to point b...,1,2
1786,This has been a rough day,1,2
1787,Thankful for beer,1,2
1788,Just causally dying in my dorm room. Alone.,1,2
1789,"If tonight is an accident, then tomorrow we'll recover.",1,2
1790,I never trust my instinct and end up regretting it. Will I ever learn \ud83d\ude01,1,2
1791,Cinnamon + honey in coffee is the best thing ever. 10/10. Highly recommend.,1,2
1792,"Note to self, if one feels the onset of a headache do NOT eat a cheeseburger with chilli cheese fries #andcreamsoda #lifelessons",1,2
1793,thxgivin parade \ud83c\udf42\ud83c\udf57,1,2
1794,Never thought I would hate to eat \ud83d\ude22 #sucks,1,2
1795,Danielle said I was gonna roast tn,1,2
1796,\ud83d\udd25And that fireball whiskey whispers temptation in my ear\ud83d\udd25,1,2
1797,@duflockaGrant yes...it was a classy dinner,1,2
1798,"\u201c@urmindblown: When a mosquito is biting you, flex that muscle it's on and it will explode.\u201dmy goal for the summer",1,2
1799,worst . friday . ever . cool,1,2
1800,"We lost ourselves in the bright lights, I wish you could've seen us",1,2
1801,So glad to be getting back together with all my friends!:) @AbB3yH3lTon14 @MarisaFrench18 @madisonfarmerr @cheyennej12 #LoveYouGirls \ud83d\ude18,1,2
1802,I wish you could be happy with me..,1,2
1803,And just for the hell of it Verizon wireless can suck it,1,1
1804,Deleted my snapchat; remembered why I deleted it the first time. #annoying #sorrynotsorry,1,2
1805,Stocking up on books/poetry for the beach #nerdproblems,1,2
1806,Dropped my home again it has shattered into even more pieces. Lets just sa home button is hanging by some glue. Amazingly it still works,1,2
1807,"I gotta get like two shots today , drug screen and physical to get the job at the hospital .",1,2
1808,@theCapster_01 great movie,1,2
1809,"I honestly think if it wasn't for Step Brothers, half of civilization wouldn't know what #SharkWeek was. To the rest of you, carry on.",1,2
1810,"\""@iIllumiinati: Too many people miss the silver lining because they're expecting gold.\""",1,2
1811,@JaneTrench That's the end of an era!,1,2
1812,I remember when @Chillhelmy88 and I where at the out of town tournament and we where messing everything up in the hotel lmao. #Yolo,1,2
1813,I may or may not have melted the carpet on accident with my straightening iron \ud83d\ude33\ud83d\ude06,1,2
1814,Feels good to have your hw done &amp; be in bed at a reasonable time. Less stress is the best.,1,2
1815,@treeezyyy I would just like to take a moment to thank god for this lovely parking space so close to the door\u2764\ufe0f,1,2
1816,I need to quit with the road rage and speeding as if this mornings incident wasn't enough to scare me.,1,2
1817,Thankful 2013 is coming to an end #deuces \u270c\ufe0f,1,2
1818,People noticing I've been working out. Consistency and hard work is paying off...#feelinhellacool \ud83d\udc4d,1,2
1819,"@SadieHeinz cars make parents more crazy, trust me... Get a nice bike #Seriously",1,2
1820,@BRITT_MITCH44 SO JEALOUS #takemewithyou,1,2
1821,I'm becoming more and more like my parents everyday #ScaryThought,1,2
1822,Good thing this barstool is warm.  Playoff hockey...gotta love it #leafsvbruins,1,2
1823,"Why have I been driving for like half hour to get to this bitched house lmao, pissed at Sydney!",1,1
1824,@morgandyches are you in town yet?,1,2
1825,"Can't wait for the weekend! Boyfriend, friends, alcohol, bars, fishing, and relaxing in the sun #perfection",1,2
1826,After lunch...all downhill from here #working,1,2
1827,Absolutely No motivation for school,1,2
1828,Even at Culver I never had homework done before midnight....and I'm done before 10 #prepared,1,2
1829,As long as the Father grants me a breathe of life every time I wake up. I will not have a dull day cause gratefulness now is felt better.,1,2
1830,Hope I get to go to the varsity game Tuesday night,1,2
1831,I just realized I'll be sleeping alone tonight . \ud83d\ude29\ud83d\ude29\ud83d\ude29 first time in about a month,1,2
1832,Now the cops are talking to security. Guess the guys were causing trouble.,1,2
1833,The futures generation is the insparation to my motivation,1,2
1834,@ddlorig dude that has to be by farrrr the funniest thing I've heard!,1,2
1835,Me and this bathroom have a date!!,1,2
1836,@E1Henson complete with two dogs too!,1,2
1837,It's a 2k kind of night,1,2
1838,Their unconscious goal is to confuse you when they are actually confused themselves.,1,2
1839,Finished Leg 3! James did a nice Easy 4.3 miles in 00:34:00 (00:07:54 pace).,1,2
1840,I just hope this week goes by very fast,1,2
1841,I'm exhausted #ImGettingOld,1,2
1842,"Coming up US1 from St Aug, knowing our destination is the stadium, I'm getting tingles. #Jaguars #Camp",1,2
1843,Why is there so much hate in the world?,1,2
1844,Miller is throwing a fit in here and it is so embarrassing.,1,2
1845,With my favorite person tonight \ud83d\udc9c\ud83d\ude0d @Bella_LoPiccolo,1,2
1846,We are not one in the same,1,2
1847,Its a beautiful day:) #sunshine #praiseGod,1,2
1848,I can't wait until the weekend !!,1,2
1849,I want to live a hippie life #mydream,1,2
1850,"Why have I heard \""everything has changed\"" come on the radio 4 times today. I know things have changed, thanks.",1,2
1851,Just took a five hour nap.,1,2
1852,Watching the little mermaid for the second time today! 3 days @chrissgomezz_,1,2
1853,Tennessee bound!,1,2
1854,"\""I roll with my kitties and I'm hard as fuck\""",1,1
1855,Got this years softball schedule. Can't believe it's my last year playing.,1,2
1856,@CarolCNN  verlander dropping two game in a row Caroline!! Ha ha ha #epic   He is supposed to be the ace!,1,2
1857,Watching two faced people BE two faced people amazes me \ud83d\ude33,1,2
1858,@MattMcGrath55 hahahaha first kid to be white and not be a kfc lover and first to not have a flat top hair cur,1,2
1859,I love blackkkk for evening,1,2
1860,@Zach_Zip_Irland they have the best french toast,1,2
1861,"Continental breakfast? Well yes ,yes I will",1,2
1862,\u201c@ARichWorld: that awkward moment when on spirit day you (current RCC student) were that junior chanting RCC..\u201d Me and and @JacquelynnnG,1,2
1863,Going to see Monsters University in 3D tonight! Yayayayay!,1,2
1864,@w_b_w_43 @KendylKaelene_ Bahaha I'm home studying or I would have been the first person to snap chat her \ud83d\ude02\ud83d\ude1c,1,2
1865,"I slapboxed Michael once, biggest mistake he ever made in his life.",1,2
1866,I enjoy scrambled eggs served as a topping for my fried eggs. Eggs.,1,2
1867,@dandillon11 I witnessed that and was confused,1,2
1868,@HaleyyyK hell probably spill the beans or crush our heads with beer cans,1,2
1869,@MmmD0nuts @IanM1871 I could do but find it easier (and probably more legal) to send a mate down to the bookies,1,2
1870,@_BITCH_ImBatman true. How's your semester going?,1,2
1871,I can't wait for the warren game,1,2
1872,#FunFact Moonshine won't give you a hangover,1,2
1873,Great way to end a great weekend? #BreakingBad,1,2
1874,"\""@ThoseIowaBoys: A big butt in no way means a nice butt. I prefer my cottage cheese to be kept in the fridge, not your ass cheeks.\""",1,1
1875,@tylerjamesdyer you're in Fbla too??,1,2
1876,I see hostess is back in business and making twinkies. American people you have been had yet again.,1,2
1877,"A pleasant drive under crisp blue SoCal skies, and the reminder that clean air (remarkably) brings vistas measured in miles not blocks.",1,2
1878,@l_bowring you're not!!!1!!,1,2
1879,Last night was a blast. Love being reunited with the Valley kids. \ud83d\udc95,1,2
1880,"One day you're here, one day you're there.",1,2
1881,@ClydeHyde I don't think you ever resembled Taylor,1,2
1882,I wake up every morning looking forward to napping,1,2
1883,@NateGillan1 I don't think I've heard of one band playing at Warped so far \ud83d\ude12\ud83d\ude2a,1,2
1884,@laylooloo1 \u26c4\ud83d\udca9 so you're frozen poop?,1,2
1885,Timber just tried to get LuLu...,1,2
1886,@rzimmermanjr @BarackObama @FoxNews Obama having this conversation will help us set aside differences and come together.,1,2
1887,How am I supposed to study knowing there's 9 four week old puppies feet away from me,1,2
1888,By does Shark Week have to be this week\ud83d\ude11,1,2
1889,If I knew what to actually study that would probably help..,1,2
1890,Eeeep can't wait to see my roomie today! @kathleeniggy,1,2
1891,The Stories Being Tweeted Are More In Detail In Person. I Can Promise You That,1,2
1892,@me777_me agree 100%! Loved both performances.,1,2
1893,Abbie is a happy camper \ud83d\ude03,1,2
1894,Haven't tweeted in like 5 hours,1,2
1895,\u201c@lfallu: I basically live in spandex..\u201d,1,2
1896,@MarquisEmbody apparently were playing at the drumathon....,1,2
1897,I should have an advice column. #forrealtho,1,2
1898,@swvnk___ let's ride to the pool,1,2
1899,"\""Can we carry around folders and pretend we're admitted students\"" uhhhhhh kk @Lys_Sunshine",1,2
1900,6 hours left for restoring my phone \ud83d\udc4c (with Jamie),1,2
1901,"I hate it when people ask me who hunter moore is, you know how to use google, bitch.",1,1
1902,Pizza Cottage \ud83d\ude0d,1,2
1903,Working a 12 hour day tomorrow. Please come see me. I'll die.,1,2
1904,How to end cyber-bullying step 1: shut your computer off and get off the Internet #problemsolved ignore it,1,2
1905,Where is Lisa and Brandi. Too much @KyleRichards18 is annoying #RHOBH,1,2
1906,Killing time at the hotel before going to see my old house for the last time. #californiaorbust,1,2
1907,@kaylaburr_ Miss you too! Are you living off campus again?,1,2
1908,Going to Conners baseball game #prodigy,1,2
1909,The snap chat I just got from @FritzPawelka \ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37\ud83d\ude37,1,2
1910,"You can stay away from me now, thanks! \u270c\ufe0f#shutupplease #bye",1,2
1911,like why would you tweet that? you're sick. you're an animal.,1,2
1912,Put some faith in me and someday you'll see there's a diamond under all this dust,1,2
1913,Rolling dope in the jeep #swag,1,2
1914,@iamchickadeeee Kate and I have decided now that you're talk you should go into modeling. Jsyk.,1,2
1915,@Tito506 hey if it's only with the vet minimum which is what he deserves I'm good.,1,2
1916,when does age become just a number?,1,2
1917,FINALLY a new episode of #AHSCoven \ud83d\udc80\ud83d\udd2e,1,2
1918,Our planet is so beautiful\ud83d\ude2d,1,2
1919,"@Sabanocchio If UGA beats UF, UF beats USCjr, Auburn beats UGA, A&amp;M beats Mizzou, &amp; Vols win out then we will be in the SECCG.",1,2
1920,Why does everyone have to be so bossy this early in the morning? #chillTFout,1,2
1921,You're allowed to look as long as you don't touch..,1,2
1922,"\""@heauuustin96: Couldn't be more confused right now\""",1,2
1923,@hillseanpaul well I suppose I COULD...probably wouldn't be the best of decisions though.,1,2
1924,You're like the most beautiful girl ever but your personality is way to shitty get that fixed and we will work something out \ud83d\ude18,1,2
1925,I want soup and ice cream and titanic please thanks.,1,2
1926,According to @maryautumnn I'm frustrating and I don't understand.,1,2
1927,75\u00b0 for this game vs 117\u00b0 at the last game? I'll take it!,1,2
1928,Great Run Kasey!,1,2
1929,Fright fest is a must this year.,1,2
1930,That's the dumbest thing anyone has ever lied to me about. What was the point? It's not like I'm going to tell on your or something biotchhh,1,2
1931,I'm so lame. #Desperate,1,2
1932,Might bring the best friend food later from work,1,2
1933,I'm looking for a 3 and a 3,1,2
1934,Today is going to be a good day! #icanfeelit,1,2
1935,I Hope The Rock Beats CM Punk Tonight To Become The New WWE Champion....And I Hope Ryback Wins The Rumble Match!!!,1,2
1936,\u201c@Birdpoop2: laying in bed with klumpp talking about our sex\u201d  @acardarella_  life,1,2
1937,#FavoriteMovie Without A Paddle &amp; #beer \ud83c\udfac\ud83c\udfa5\ud83c\udf7a,1,2
1938,Found the bud light..Bad biitchex like me is hard to come by,1,2
1939,I am so blessedddd. Wow \nIt amazes me what God does just for me\u2764\ufe0f\ud83d\ude18 I loveeee him,1,2
1940,It takes a fucked up person to do that. #sorry,1,1
1941,@FeliciaBisconti cannot come any sooner \ud83c\udf3b,1,2
1942,Things just keep getting worse and worse.,1,2
1943,I feel like Beedee should still live down Fish Creek Road,1,2
1944,Your thoughts and actions today should align with your goals and ambitions of tomorrow.,1,2
1945,My new bed the floor,1,2
1946,"Highway to heaven, I'm taking the scenic.",1,2
1947,"\""@alyssaaaa321__: I watched that vine like 10 times the least.\"" Thank you ?",1,2
1948,@PilarSanders Duck Dynasty is calling us!,1,2
1949,Cardio is done. Now for abs and arms.,1,2
1950,When you get something JUST because you have a coupon and you forget to use it &lt;&lt;&lt;&lt; \ud83d\ude12,1,2
1951,@VeeckAsInWreck $9.95 a month takes care of that BS. Might I suggest Spotify though? Deeper catalog... Offline syncing.,1,2
1952,Driving down Cary with this construction bs is about to make me lose my mind. Up in here. Up in here. \ud83d\ude23\ud83d\udc79,1,2
1953,Brooke is sexting in the library \ud83d\ude33\ud83d\ude33\ud83d\ude33,1,2
1954,@scrmblngscholar right in front of you lol duh bffs become soulmates duh :),1,2
1955,@jotarullo13 lets go to the quarry this week,1,2
1956,@ShaleaAshton I hope I'm right too lol..I don't underestimate him but on the same note he is messing with a Sleeping giant #fact #justsaying,1,2
1957,Dexter series finale! I feel like I could cry and vomit all at once. Favorite show ever and I'm sooooo sad this is the last one \ud83d\udc89\ud83d\udd2a\ud83d\udc94,1,2
1958,@LindsoeBria I know right he's annoying. Lets play some pond,1,2
1959,\u201c@SNFonNBC: The FG is good for the @colts. They lead the @DenverBroncos 36-17 #SNF\u201d peyton &amp;broncos need a real quick score. but prob over,1,2
1960,I really wish I was watching the Patriots play the 49'ers right now #PatriotsNation,1,2
1961,SO NERVOUS FOR TONIGHT HELP,1,2
1962,@WillieYumm haha you guys made a ceremony out of it,1,2
1963,Drumline best movie ever #truth,1,2
1964,Driving home from Victoria!,1,2
1965,"REAL MEN COOK.  Spaghetti topped with brats smothered in onion, green &amp; yellow peppers and vodka sauce.",1,2
1966,"@xthatSHANEdudex exactly then we lose to NC Central, then downhill from there.",1,2
1967,Going to Coventry todayyy\ud83d\udc4c,1,2
1968,I should really go give grant his tent back,1,2
1969,Well my summer is officially over \ud83d\ude14\nTime for bed,1,2
1970,"no, i will not take a bullet for you. 'cause if i have time to jump in front of it, you have time to move.",1,2
1971,@tbnnr2 when is the nutrition paper due,1,2
1972,When this is all said and done we leave our life on the line just like the company we keep.,1,2
1973,Goodbye love! #movingon #wishingyougoodluck,1,2
1974,Just texted @lisaaa_nicoleee the sweetest thing ever,1,2
1975,Can't wait to run into my soldier's arms. &lt;3 @musikfunatik,1,2
1976,"I just want to wake up in Boston, with a balcony overlooking the ocean.",1,2
1977,@demi_jordan23 same I'm having anxiety about mine,1,2
1978,I'm positive that I'm at the slowest @ChipotleTweets in the entire world right now.,1,2
1979,I hope there comes a day where I can lay flat in a tanning bed,1,2
1980,@patito_duckie \ud83d\udc81 whatever at least i made people laugh \ud83d\ude02 anyway that display of stupidity was due to the fact that i miss you! \ud83d\ude14,1,2
1981,@ahlex_garseea Thats great baby!! Stick to the people with no drama!! Two more years make the best out if it!! Xoxo love you mamma \ud83d\udc99,1,2
1982,Anything that is tacky. #ICant,1,2
1983,@eclecticbrotha Thank you it is absolutely ridiculous how they have attacked this lady. #shameful,1,2
1984,Larping is actually kind of cool,1,2
1985,Rumor has it that the girls watched The Notebook during their session. @steubystl,1,2
1986,"\u201c@JustinWeeter11: Everyone, I need to tell you something... I'm actually 5\""2. Sorry for the misconception everyone.\n#hopeoomfshappy\u201d \ud83d\ude02",1,2
1987,@bangbangwlc7 #rude,1,2
1988,Someone tell Easley it's August so if the ball comes near him he may actually catch it. #bills,1,2
1989,I really don't like pop. I'd so much rather drink water,1,2
1990,I will have my wedding when it can be absolutely perfect and glamorous. There's no rush... For all tovar questioning the date,1,2
1991,@megan_lown never heard of that and ive been down there more than half my life,1,2
1992,Got everything done that I've been putting off for so long. It feels good. #WeightLifted,1,2
1993,#MySaturdayNight is going to consist of the #Gym,1,2
1994,UCLA my sleeper team to win it all this yr in college bball,1,2
1995,@Rello_Lee everybody that watched that game Will never forget that play especially Derby fans.,1,2
1996,The power of the STACHE!,1,2
1997,"It's crazy to think that you were someone's mistake, and they are moving on and ready to treat someone better",1,2
1998,I feel so much better about life when my hair isn't obnoxiously curly. #SleekAndStraight \ud83d\ude4c\ud83d\ude0f,1,2
1999,@callieegurski @bran_mor21 @ethangurski @gurski19 Kenz no can drink for 18 months \ud83d\ude14,1,2
